Nome,Latitudine,Longitudine,Categoria
Santé Bottega,45.4593737,9.1765455,spices
Ldd Spa,45.4673458,9.1447822,spices
l'erborista di via ravizza,45.4676945,9.1524539,spices
Erboristeria,45.4584627,9.177041299999999,spices
Pam local MI Colombo,45.4551252,9.1727021,spices
Coccole di Gusto Milano - Alimentari bio Vegan,45.48046919999999,9.1920856,spices
Peck,45.4635131,9.1869525,spices
laESSE,45.4708033,9.184284000000002,spices
Cammiscia S.R.L,45.4578301,9.192700799999999,spices
laESSE,45.4597036,9.1882706,spices
SHIKO BUBBLE TEA 十口奶茶,45.5046697,9.1800307,tea
Pazzo di Te,45.49830739999999,9.1955609,tea
Yuji Itadori tea club,45.5091915,9.2124471,tea
Bubble Tea,45.48970749999999,9.1819174,tea
Al Mouhajir,45.5098995,9.2194204,tea
IOETE,45.5225534,9.2157334,tea
Frankly,45.4854892,9.203731699999999,tea
Frankly,45.4842609,9.2144303,tea
1212 Bubble tea,45.4841889,9.2141896,tea
Boba Club - Corso Buenos Aires,45.4830316,9.213367,tea
饮茶,45.4836538,9.2177888,tea
La Teiera Eclettica,45.4752778,9.2080556,tea
Giusmìn,45.4755318,9.213805899999999,tea
PUCATÈ,45.4787918,9.2032692,tea
Eastern Leaves,45.46651170000001,9.212961,tea
LA･TÈ 象茶,45.47699859999999,9.201404799999999,tea
Associazione TEA,45.468605,9.2167523,tea
Coll Bubble tea,45.4621432,9.2062374,tea
NOOK Bubbletea,45.448623,9.2067331,tea
Frankly,45.4523591,9.2023294,tea
TEA Sistemi S.p.A.,45.4366995,9.2330047,tea
Cupuxyd,45.4304407,9.1840387,tea
Mr. Tea Bar,45.45676719999999,9.168018499999999,tea
KAPE,45.4548042,9.1524622,tea
Mistertea Marghera,45.4663669,9.150974099999999,tea
QQTEA,45.4811083,9.173479,tea
LAANKEE Hongkong Milk Tea,45.4824485,9.1761486,tea
Teacup - Tea & Art,45.4604548,9.1766013,tea
Hi Tea 沁茶,45.4820008,9.178894999999999,tea
Mocano - Fruit & Bubble Tea,45.4814236,9.177546999999999,tea
Yours Bubble Tea,45.468181,9.176506,tea
L'Arte dell'Infusione dal 1913 - Pompadour Shop Milano,45.4658775,9.1774604,tea
Boba club - Piazzale Baracca,45.4664593,9.1648578,tea
The Alley Sarpi,45.4818199,9.180207,tea
TEANA,45.4809641,9.174963199999999,tea
Lankee Hong Kong Milk Tea,45.48188409999999,9.1808511,tea
La Via del Tè Milano 2,45.4657168,9.1808744,tea
Ice Monster 魔冰,45.4815165,9.178986799999999,tea
Mistertea Garibaldi,45.4800443,9.1862975,tea
Dammann Frères,45.4809762,9.1876297,tea
La Via del Tè Milano 1,45.4709154,9.1847681,tea
casa,45.4680179,9.1957095,tea
Frankly,45.4641386,9.1873706,tea
L' essenza del the (marchio registrato),45.4640582,9.1986247,tea
Shaker Bubble Tea,45.46389569999999,9.1875122,tea
Nice Tea 奶思,45.4685625,9.1852462,tea
Panda Tea,45.4564805,9.1806563,tea
Chà Tea Atelier,45.4564914,9.1766875,tea
Negozio Navigli,45.45218089999999,9.1760909,tea
Frankly,45.4522142,9.1762335,tea
Toccartè 点茶,45.466326,9.187343,tea
Coll Bubble tea,45.4592477,9.178275,tea
Amor Divino Snc,45.492858,9.1112066,wine
Di Vini In Versi,45.4908799,9.100726,wine
Wine Terroir Importazione Distribuzione Vino,45.4670225,9.1339177,wine
Fashion wine vendita online vini prodotti tipici e oli,45.4650755,9.140608799999999,wine
Semplicemente VINO,45.4686378,9.1258429,wine
Enoteca Simone Vini e Liquori,45.4633046,9.137027500000002,wine
Enoteca Gatto,45.46341220000001,9.1385413,wine
Sciur Vinell,45.5029464,9.1240685,wine
Old Wine Srl,45.4992741,9.131894500000001,wine
Vineria,45.5192688,9.1355068,wine
wines by the bottegone,45.4926001,9.151877899999999,wine
La Tua Cantina online,45.5097387,9.1326471,wine
Vendita vini sfusi,45.5185312,9.1713323,wine
Vineria della Bovisa,45.5026368,9.1647377,wine
FIASCO Vineria Friulana,45.5225894,9.1703685,wine
Campar8 wine bar caffetteria,45.500783,9.1670546,wine
Vinicola - Enoteca con Vini Sfusi,45.5074867,9.1982429,wine
Dal 1939 Enoteca Liquoreria VINICOLA ROTONDI. Vendita vini e distillati. Liquor store a Milano,45.4887423,9.190658599999999,wine
41 Wine Bar & More,45.4881278,9.190915,wine
Il Vinaccio,45.4913518,9.212981899999999,wine
Sara' Snc Di Mandrelli & Travostini,45.4885275,9.189682099999999,wine
Cru Isola,45.4895594,9.186973199999999,wine
Comprare vino su internet - Rosso Pastrengo,45.4933778,9.184482299999999,wine
Fine Italian Food & Wine,45.4887177,9.2131291,wine
Wine Bar Lidia,45.4911234,9.2160356,wine
Il Vinaccio,45.4885409,9.1896956,wine
Me Zemer Italia,45.4931722,9.2148373,wine
Scarpitti Distribuzione,45.5029272,9.225304699999999,wine
Wineoclock S. R. L.,45.4832799,9.209959099999999,wine
Bottega dell'Arte del Vino,45.4842561,9.1982989,wine
Vini & Sapori Enoteca,45.4810623,9.2089843,wine
Enoteca perBacco Vino Sfuso di Adriano Franzolin Milano,45.4844961,9.216265,wine
"Enoteca ""Il Grifo d'Oro"" dal 1937 - Bottega Storica",45.4861921,9.2321102,wine
As Prodotti Artigianali,45.4852575,9.2107514,wine
Vino al Vino,45.4816667,9.2144444,wine
Circavinum,45.4857396,9.2140887,wine
Enoteca La Botte,45.4918926,9.2226233,wine
Enoteca Escobrillo,45.4821884,9.2284502,wine
Wine Witness,45.4806612,9.2035733,wine
Italian Wine Brands,45.4854762,9.2181982,wine
De-Gustami Vendita Vini Milano,45.48483359999999,9.229282399999999,wine
Cantina Monia - cucina emiliana - wine bar,45.48521059999999,9.2136342,wine
AL 33 enoteca bistrot,45.5051165,9.199472199999999,wine
Tuttaltrosuono e il vino,45.4836654,9.2423991,wine
Wine bar Via Stradella,45.4783336,9.215705400000001,wine
ENOTECA OMBRE ROSSE - WINE BAR,45.4778481,9.2156947,wine
Cantina Milano vini sfusi e in bottiglia,45.4794929,9.2140227,wine
Divino Milano - Vineria,45.4794938,9.2213791,wine
Enoteca VINO e DINTORNI - Milano,45.46971019999999,9.2263063,wine
Il Torchio vini sfusi e olio,45.471507,9.229944999999999,wine
Vineria Tut a Post,45.47049519999999,9.2275961,wine
Il Gottino Milano,45.477111,9.204830399999999,wine
A&Co Enoteca Milano Vini Liquori e Champagnes,45.4675463,9.2139058,wine
Wineroad Milano,45.4711158,9.206500199999999,wine
The Winery 2 Aaron Brussolo,45.4776771,9.1990578,wine
Il Vinaccio,45.4721023,9.214549,wine
Wine Bar Giglio,45.4686034,9.2165702,wine
Enoteca L'Anfora Vini e Liquori,45.4582644,9.2104334,wine
Experience Wine Milano,45.4648163,9.2242027,wine
Enoteca La Botticella,45.46258900000001,9.2279944,wine
GeMiTo,45.4638673,9.2287977,wine
COLORI ITALIANI,45.461607,9.2242395,wine
Nessundorma Wine,45.45442250000001,9.2267599,wine
L'Angolo diVino,45.452312,9.219823,wine
Diapason - Enoteca con Cioccolato,45.4651044,9.2303925,wine
Massimus,45.4457726,9.2507333,wine
Vini Monteverdi - Milano,45.4448601,9.227562299999999,wine
Il Vinaio,45.4483101,9.2049709,wine
Cantina Urbana - Rivendita Porta Romana,45.4516114,9.2082777,wine
La Bottega del Vinaiolo,45.4534612,9.2035322,wine
Enoteca Decantami,45.4486187,9.2076076,wine
Enoteca William Wine,45.4490127,9.207954599999999,wine
Radici Natural Wines,45.4567957,9.2079954,wine
Food and Wine,45.4644008,9.207087099999999,wine
Vino,45.4545476,9.205933199999999,wine
William Wine,45.4502197,9.2064719,wine
Vini,45.45070459999999,9.2119442,wine
Cantine A Milano,45.4570739,9.207298,wine
Agenzia Malizia,45.4497485,9.220926,wine
Jhls Srl,45.4525648,9.2017586,wine
Eno club,45.4504638,9.2100077,wine
La Volpe e il Vino,45.44961430000001,9.2035996,wine
WINEDROPS - Vini di ricerca distribuiti in conto vendita,45.4443782,9.1957258,wine
La Cieca Enoteca,45.4504275,9.193935999999999,wine
Convivio Enoteca Milano,45.4508517,9.1972209,wine
Maravea Wine Bar,45.4511809,9.1896933,wine
V.I.S. Vini Importanti Selezionati Di Ragusa Luca Lanciotti Armando &,45.4508517,9.197255499999999,wine
Cantina Urbana - Winery,45.44135929999999,9.175913,wine
Vinoir - Vini d'autore e cucina,45.4493617,9.1644554,wine
Vino45,45.4361995,9.1805845,wine
Enoteca Boscogrosso,45.4441679,9.1527707,wine
Enoteca El Vinatt dal 1964,45.453142,9.1496523,wine
The Winery 1 Aaron Brussolo,45.4518706,9.1703245,wine
Milanovino S.r.l.,45.455561,9.1689932,wine
La Bottega del Vinaiolo,45.4568802,9.1549072,wine
Tannico Wine Bar,45.455192,9.1676825,wine
Vintage Wine srl,45.4521753,9.1735422,wine
Gustinvest Srl,45.4563333,9.1528498,wine
Flor. | born to be wine,45.4529943,9.174508099999999,wine
Il Secco,45.450421,9.1695991,wine
Pecora Antonella,45.4324259,9.115478,wine
Red Red Wine La Vineria,45.4622077,9.1340211,wine
Il Vinaccio,45.4569967,9.1611272,wine
Enoteca Ronchi,45.4605669,9.1600322,wine
Eden Wine e More,45.4611946,9.1551653,wine
Enoteca La Cocota Milano,45.46184179999999,9.151363,wine
Vinello a Milano,45.4651064,9.142287999999999,wine
"Sutto Wine Via Marghera, 3",45.4675112,9.154463699999999,wine
A&Co Milano,45.4684749,9.157411,wine
Il Grappolo D'Oro Di Favaro Franca E C. Sas,45.4684247,9.156198,wine
Wineman,45.4690934,9.1558082,wine
WineTip,45.4712722,9.149449299999999,wine
Enoteca Guerini,45.4755566,9.1482496,wine
Vino Sfuso,45.4650854,9.1422739,wine
La Vineria,45.4748314,9.1418749,wine
Puricelli Valerio,45.4604577,9.0951486,wine
EnotecaWine,45.466156,9.18029,wine
We Wine Srl,45.4882331,9.1614662,wine
Cantina Carducci - Enoteca Wine Bar,45.466421,9.176294,wine
Signorvino,45.4670952,9.1835969,wine
La Bottega del Vino Milano,45.4777421,9.1797904,wine
TOP WINE TOP名酒庄,45.4796975,9.174253199999999,wine
La Bottega del Vinaiolo,45.4839165,9.1639991,wine
Winewin,45.4822727,9.168815799999999,wine
Vinosfera,45.4773238,9.1725326,wine
Moonlight Srl,45.4863578,9.160066200000001,wine
EnotecaCanonica62,45.480156,9.1719478,wine
Aldilàdelvino,45.4661503,9.176734500000002,wine
KR ENOTECA,45.4816687,9.1799108,wine
Cantine Isola dal 1896,45.4814681,9.1762487,wine
Pierleoni Francesco,45.4827197,9.166289599999999,wine
Ricerca Vini,45.4693513,9.1710092,wine
Enoteca Cotti dal 1952,45.478387,9.1884847,wine
N'Ombra de Vin,45.4735125,9.1880344,wine
Enoteca Wine Living,45.48100059999999,9.1891556,wine
Ferrari Iris,45.4734858,9.1872086,wine
Wine Bar - Open Wine - Aperitivi vino Milano,45.4786388,9.1815424,wine
Wine Broker Caffe e Vino,45.4728135,9.1933699,wine
Enoteca Wine Bar,45.47409,9.183307,wine
SENSO,45.4677573,9.1896758,wine
Signorvino,45.4646052,9.1929673,wine
Winelivery,45.4614547,9.189125800000001,wine
Carpano,45.467813,9.1854531,wine
Bottiglieria Luigi Donini Srl,45.4663158,9.1982363,wine
Enoteca Iemmallo,45.4630715,9.1858858,wine
Vino Vino in Sant'Alessandro,45.460683,9.1866352,wine
La Bottega del Vino,45.4570032,9.1753884,wine
Bottega Carducci - Enoteca Gourmet,45.4664531,9.176352699999999,wine
Tacito Vini - Enoteca in Sant'Ambrogio,45.460633,9.1765414,wine
Vino Vino dal 1921,45.4504358,9.1800427,wine
Winelivery PoP,45.4557698,9.180595799999999,wine
La Coloniale,45.4569056,9.1752512,wine
"Le 7 viti - Vini sfusi, vini in bottiglia e specialità gastronomiche",45.45563550000001,9.1755933,wine
Fontana di via Omodeo,45.4908748,9.1146205,water
Colonnina acqua continua,45.48712039999999,9.1058642,water
Drago verde,45.4748429,9.101498,water
Fontana di via S. Giusto – Pio II,45.470348,9.1157937,water
Drago verde,45.4736653,9.1034804,water
Societa' Impianti Acquedotti E Fognature,45.4902862,9.1192839,water
Acquatica Park,45.4723524,9.0823574,water
Vedovella,45.4711755,9.1065338,water
Casa dell'acqua - Esquilino,45.4753806,9.1330437,water
Drago Verde - Fontana,45.4740532,9.135119399999999,water
Drinking water,45.49363109999999,9.1223712,water
Fontanella,45.4859324,9.1387963,water
Vedovella,45.465082,9.1279455,water
Drago Verde - Fontana,45.4862107,9.1359362,water
Vedovella,45.4652624,9.136835,water
Fontanella,45.4677678,9.1220956,water
Acqua Milano Service,45.5030046,9.1289569,water
Fontana Acqua Potabile,45.50251859999999,9.128539,water
Fontana di Piazzale Lotto,45.47963319999999,9.141067399999999,water
Norda S.p.a.,45.4941982,9.134203399999999,water
Casa dell'acqua,45.50511119999999,9.102350999999999,water
Fontanella,45.4952664,9.1072781,water
Fontanella,45.499227,9.105702299999999,water
Acqua Service Di Scippa F.Sciandrone L.Pusceddu F. Snc,45.502425,9.1098383,water
antonio.servis.milano,45.5030046,9.1289569,water
Maya S.p.A. - A Yazaki Corporation Japan Joint Venture Company,45.4999919,9.1010774,water
Casa dell'acqua,45.5166031,9.13659,water
Casa dell'Acqua Bovisasca,45.5163929,9.1550269,water
casetta dell'acqua,45.4949527,9.153008,water
Fontanella,45.5013655,9.146339099999999,water
Fontana di Quarto Oggiaro,45.51584099999999,9.141203899999999,water
Fontana di Piazzale Accursio,45.4915374,9.146154899999999,water
Fontane di Villa Scheibler,45.5168545,9.1338143,water
STABILIMENTO PRIMALUNA,45.4955643,9.1324445,water
Fontane del Giardino delle Piazze,45.509383,9.1458038,water
Fontane di viale Piave,45.5279263,9.137918299999999,water
Fontana di Villa Litta,45.51684849999999,9.167289499999999,water
Drago verde,45.5083817,9.1602477,water
Casa dell'acqua - Gasparri,45.5258241,9.161318099999999,water
PASSAVANT IMPIANTI SpA,45.526095,9.1542619,water
N.P.S. Service Societa' Coop. A R.L.,45.5236232,9.1584187,water
fontanelle acqua potabile,45.51602399999999,9.180792499999999,water
fontanella acqua potabile,45.5138805,9.1765594,water
fontanella acqua potabile,45.5249886,9.190223699999999,water
Drago Verde - Fontana,45.4976951,9.1856771,water
Fontana di Piazzale Lugano,45.4973573,9.1650524,water
Drago Verde - Fontana,45.4990527,9.178636599999999,water
Casa dell'acqua - Fortunato/Da Seregno,45.5233545,9.1750115,water
Casa dell'acqua - Livigno,45.4994354,9.1779552,water
Centrale Comasina,45.4971774,9.1855654,water
Casa dell'acqua - Ca' Granda/Gatti,45.5078511,9.1916283,water
BLUICE,45.5066371,9.191910199999999,water
Forselling Srls,45.5160267,9.1738792,water
Fontanella,45.5085183,9.2088021,water
Drago Verde - Fontana,45.5219375,9.2135911,water
Kurita water industries,45.51148939999999,9.209323699999999,water
Casa dell'acqua - dell'Innovazione,45.5165879,9.2138463,water
Fontana di Piazza Kaisserlian,45.5068646,9.1969706,water
Casa dell'Acqua di Bresso,45.534368,9.194631,water
W.M.T. - Water and Mechanical Technology s.r.l.,45.51678740000001,9.2078584,water
Drinking Water Fountain,45.4926532,9.1853874,water
Aqva Mura,45.4943994,9.191970399999999,water
Drago Verde - Fontana,45.5021147,9.2119651,water
Drago Verde - Fontana,45.4891493,9.1909543,water
coroacquapotabile,45.4966966,9.201338,water
Drago Verde - Fontana,45.4910218,9.1813336,water
Distributore d'acqua (fontana),45.4973159,9.2102779,water
Make Factory Snc Di Massimo Grasso & C.,45.4943249,9.2045015,water
Giannini Water Solutions,45.4934598,9.1941316,water
Vedovella,45.490002,9.2065503,water
Vale s.r.l.,45.4865978,9.215520399999999,water
Fontana Pubblica,45.49716340000001,9.208582999999999,water
Aqua di Casa Srl - Servizio Clienti,45.505196,9.222349,water
Fontana pubblica,45.505247,9.2195349,water
Fontanella,45.5044879,9.2204068,water
Fontana pubblica,45.5088859,9.2224042,water
Fontana pubblica,45.5031754,9.227189599999999,water
Vedovella,45.5031355,9.2271162,water
Mobile Water Solutions,45.5074049,9.227151,water
Fontana Pubblica (Vedovella),45.5138303,9.224615,water
Vedovela,45.49032589999999,9.223982999999999,water
Drago Verde - Fontana,45.48500929999999,9.210061999999999,water
Fontana pubblica,45.50210240000001,9.2320203,water
Fontane di Piazza Luigi di Savoia,45.486084,9.207101399999999,water
Drago Verde - Fontana,45.486394,9.2180533,water
Drago Verde - Fontana,45.4932521,9.2162281,water
Drago Verde - Fontana,45.484495,9.2264198,water
Casa dell'acqua - Tel Aviv,45.497934,9.2343165,water
Fontanella,45.4822342,9.193371100000002,water
Vedovella,45.4889507,9.223645099999999,water
Paratici Germano Rappresentanze,45.4979686,9.2302121,water
Vedovella,45.4979801,9.234421,water
Casa dell'acqua - Zuretti,45.4975984,9.210078099999999,water
Fontana pubblica,45.5145142,9.2327994,water
Drago Verde - Fontana,45.5145193,9.232797099999999,water
Drago Verde - Fontana,45.4855254,9.2340237,water
G & G Consulence & Service Di Giovannelli Giovanni,45.4903546,9.2354035,water
Vedovella,45.4844985,9.2263662,water
Vedovelle,45.4936279,9.2336229,water
Drago verde fontana acqua parco lambro,45.4981966,9.2495435,water
Casa dell'acqua - Sant'Erlembaldo,45.5044879,9.2204068,water
Vedovella,45.5092656,9.2471519,water
Quantumacqua srl,45.4925607,9.2388165,water
Casa dell’acqua - Saccardo,45.4812106,9.241720899999999,water
Comodo@Casa,45.494746,9.2658329,water
Acqua Blu,45.48320349999999,9.247476899999999,water
È Acqua,45.4904118,9.2410864,water
Fontana di Via Padova,45.5091414,9.2469402,water
Drago Verde - Fontana,45.4860407,9.2413168,water
Fontanella,45.4982219,9.2524926,water
Drago Verde - Fontana,45.4825367,9.241322499999999,water
Drago Verde - Fontana,45.490961,9.2377267,water
Vedovella,45.4890254,9.2428061,water
Drago Verde - Fontana,45.4860579,9.2372315,water
Fontana del Cimitero di Lambrate,45.4902137,9.2560672,water
Drinking water fountain,45.4779096,9.2244514,water
Casa dell'acqua - Civitavecchia,45.5023069,9.2474839,water
Casa dell'acqua - Morgagni,45.478469,9.2123815,water
Casa dell'acqua - Durante,45.4888261,9.2236614,water
S.T.I.C. Di Ramella Vittorio E C. (S.A.S.),45.4801822,9.2105295,water
Drago verde - Fontana,45.4800999,9.234237,water
Casa dell'acqua - Pascal,45.47837759999999,9.231554,water
Fontana di Piazza Vigili del Fuoco,45.4789299,9.246889399999999,water
Drago Verde - Fontana,45.4707523,9.261721,water
Drago Verde - Fontana,45.4730728,9.2345902,water
Casa dell’acqua - Amedeo,45.4709018,9.2412534,water
Casa dell'acqua,45.4708839,9.2413223,water
Richis Waters,45.4721509,9.205848900000001,water
Acqua potabile,45.468321,9.211096,water
Drago Verde - Fontana,45.4678155,9.206280399999999,water
Hydraqua,45.4791888,9.2016636,water
Fontana di Piazza Fratelli Bandiera,45.470646,9.210671099999999,water
Drago Verde - Fontana,45.4683335,9.224910699999999,water
Drago Verde - fontana,45.4683417,9.211068899999999,water
Acqua potabile,45.46835000000001,9.224957999999999,water
Drago Verde - Fontana,45.46778519999999,9.2145282,water
Drago Verde - Fontana,45.4747035,9.200351099999999,water
Drago Verde - Fontana,45.467927,9.2333962,water
ENTEA srl,45.4624837,9.2422838,water
Drago Verde - Fontana,45.4674845,9.229936499999999,water
Casetta dell'Acqua Università degli Studi,45.47606409999999,9.2334368,water
Arom Srl,45.46441309999999,9.2300194,water
Drago Verde - Fontana,45.4581188,9.2130403,water
Drago Verde - Fontana,45.4767517,9.211046099999999,water
Drago Verde - Fontana,45.4623788,9.216669000000001,water
Fontana di Piazza Emilia,45.46251849999999,9.2168344,water
Casa dell'acqua - Formentano,45.458671,9.2152727,water
Drago Verde - Fontana,45.4623936,9.2120284,water
Fontana di Acqua Potabile 3,45.4500155,9.226822799999999,water
Fontana di Acqua Potabile 1,45.4499212,9.2285082,water
Drago Verde - Fontana,45.4640831,9.224219399999999,water
Drago Verde - Fontana,45.4623705,9.2281519,water
Fontana Monumento di Andrea Cascella,45.4781427,9.224439199999999,water
Fontana A2A di via G.Cena,45.4604504,9.2232335,water
Public Acqua,45.4503881,9.2248127,water
Fontana di Acqua Potabile 2,45.449428,9.2265529,water
Casa dell'acqua,45.4396911,9.264003899999999,water
Vedovella,45.4423635,9.2411736,water
Tecnochemical (S.R.L.),45.4654142,9.2331259,water
WAMI - Water with a Mission,45.455682,9.205165,water
Water Living Milano S.r.l.,45.46577250000001,9.2103766,water
WAREG - European Water Regulators,45.46250089999999,9.2023677,water
Fontanella,45.4640855,9.2241926,water
Fontana di Piazza Gabriele Rosa,45.4373574,9.2244975,water
Vedovella,45.4338317,9.247931099999999,water
Vedovella,45.4349556,9.235773,water
Casa dell'acqua - Omero/Barbino,45.4346345,9.2239445,water
Acqua Viola Milano,45.440382,9.2225935,water
Vedovella,45.4360456,9.2457354,water
Vedovella Trapezietto,45.4385149,9.2427048,water
Casa dell'acqua - Monte Peralba,45.4319838,9.2436497,water
Laghetto del Parco della Vettabbia,45.4224061,9.2258566,water
Impianto di Depurazione Milano Nosedo,45.4280751,9.2220813,water
Aquatechnology Srl,45.4368789,9.201107499999999,water
Casa dell'acqua - Guarneri,45.4278535,9.204436099999999,water
Fontana di via Longanesi,45.4456306,9.215694,water
Vedovella,45.4248602,9.2018076,water
Cabina dell'acquedotto di via Crema,45.44822019999999,9.2028038,water
Fontanella,45.43401610000001,9.1954159,water
Fontana di via Alemanni-Sibari,45.4330556,9.1990178,water
Drago Verde - Fontana,45.4398822,9.1880092,water
Drago Verde - Fontana,45.4465061,9.190937199999999,water
Veolia Water Technologies Italia S.p.A.,45.43432230000001,9.1883234,water
Casa dell'acqua - Spadolini,45.4430708,9.1888919,water
Amiacque S.R.L. Amiacque S.R.L. Sportello Di Magenta,45.45287949999999,9.196414700000002,water
Ka- We srl,45.4510576,9.1981846,water
Casa dell'acqua,45.447498,9.1820761,water
Acqua Suolo Aria A.S.A. S.r.l.,45.4418966,9.1695058,water
Metropolitana_Milanese | Servizio Idrico Integrato,45.4400441,9.1784789,water
Fontanella,45.4249788,9.1684539,water
Fountain,45.4447,9.1774,water
Casa dell'acqua,45.437696,9.1838867,water
Fontanella,45.4308834,9.170825899999999,water
Fontana di San Domenico Savio,45.4304281,9.1725408,water
Fontanella,45.4205672,9.178485,water
Fontanella,45.4448904,9.1774732,water
Vedovella,45.440555,9.1783355,water
Vedovella,45.425473,9.174264899999999,water
Fontana di Piazza Cantoni,45.4184606,9.1794959,water
Fontana di via Lelio Basso,45.4034216,9.1742452,water
Casa dell'Acqua - Baroni,45.4081479,9.170979599999999,water
Casa dell'Acqua di Rozzano,45.394455,9.165179,water
Vedovella,45.4230581,9.179222099999999,water
Fontana Pubblica,45.4315328,9.1615203,water
Consorzio Aquanova,45.4066181,9.157408799999999,water
Amiacque S.R.L.,45.40551170000001,9.134266499999999,water
Fontana pubblica Parco Don Mazzolari,45.4320859,9.1460549,water
Casa dell'acqua - Mazzolari,45.4328002,9.1466808,water
ACQUALEVE,45.407637,9.1559601,water
Vedovella,45.4299633,9.1734147,water
Fontana pubblica,45.4038239,9.1325968,water
Casa dell'acqua,45.4407662,9.149235000000001,water
Fontana pubblica parco via Voltri,45.4349932,9.1550935,water
Casa dell'Acqua,45.4305013,9.175293199999999,water
Acque Pure Italia,45.44468579999999,9.1650727,water
Amiacque,45.4408779,9.1690466,water
Drago Verde - Acqua potabile,45.45286489999999,9.1533113,water
Fontana di Piazzale delle Milizie,45.4476757,9.1577103,water
Fontana di Piazza Napoli,45.4537464,9.1541626,water
Fontanella,45.45163609999999,9.141888,water
W.E.S.T. Water Energy Systems & Tests,45.4529504,9.1502219,water
Fontana di via Odazio,45.4471754,9.1347568,water
Casa dall'acqua - Napoli,45.4523475,9.153271799999999,water
Drago Verde - Fontana pubblica,45.4475994,9.1671896,water
Casa Dell'acqua,45.447105,9.1349311,water
Drago Verde - Fontane pubbliche comune di Milano,45.4489806,9.170763299999999,water
Norsim Water Mist Engineering srl,45.4418695,9.1687704,water
Fontana,45.4440866,9.129283899999999,water
Fontanella,45.4432913,9.1163956,water
Fontanella,45.450731,9.1231192,water
Fontana Pubblica via Giordani-Gonin,45.4434967,9.1238326,water
fontanella acqua potabile,45.4436001,9.116767399999999,water
Fontanella,45.4532655,9.1326836,water
Deep Waters Milano ASD,45.4260545,9.1251908,water
Fontana Comunale,45.4611552,9.1386908,water
Casa dell'acqua - Giussani,45.4580413,9.1647914,water
Casa dell'acqua - Bande Nere,45.46180880000001,9.1361774,water
Fontanella,45.4599639,9.1428858,water
Societa' Depurazione Acque Industriali Italia Spa,45.4608549,9.135294199999999,water
Fontanella,45.4469298,9.1350889,water
Fontanella,45.4615964,9.1374587,water
Drago Verde - Fontana,45.46077589999999,9.1603721,water
Fontanella,45.4551884,9.1380913,water
H2optima S.R.L.,45.4620141,9.13456,water
Fontana di Piazza Vesuvio,45.4598638,9.1598062,water
Casa dell’acqua,45.45805559999999,9.125,water
Casa dell'acqua - Viterbo,45.4562585,9.1073737,water
Fontanella,45.4568469,9.1253257,water
Vedovella,45.4558317,9.1134462,water
Fontanella,45.4553987,9.130557,water
Fontana Monumento di via Osteno,45.4606759,9.1130742,water
Casa dell'acqua,45.4660714,9.1542406,water
MEMBRANE,45.4652188,9.1493015,water
fontanella acqua potabile,45.4516025,9.1056014,water
fontanella acqua potabile,45.4550843,9.1024297,water
Casa dell’acqua,45.4631028,9.102292499999999,water
Fontanella,45.4502512,9.1021846,water
Casa dell'acqua,45.4610002,9.101576699999999,water
Drago Verde - Fontana,45.479731,9.143867799999999,water
Public Acqua,45.4795257,9.143504799999999,water
Drago Verde - Fontana,45.475143,9.1512583,water
Drago verde fontana,45.46150369999999,9.0989871,water
Acquedotto di Baggio,45.460711,9.0922248,water
Fontana di Piazza Anita Garibaldi,45.46314539999999,9.087714799999999,water
Amiacque S.R.L. Amiacque S.R.L. Sportello Comunale Convenzionato,45.4649583,9.0730474,water
EUROTROL S.P.A.,45.47519800000001,9.0724272,water
Acqua potabile,45.4783254,9.176806,water
Drago Verde - Fontana,45.4722039,9.1672707,water
Drago Verde - Fontana,45.4702387,9.1603721,water
Casa dell'acqua - Gramsci,45.4815323,9.169076,water
Fontana di acqua potabile,45.461103,9.167931,water
Fontana del Parco Pallavicivo,45.4712217,9.1615552,water
Fontanella di acqua potabile - Drago verde,45.4753259,9.1552829,water
VITTORIA WATER,45.4898132,9.1477453,water
Water Tribe S.r.l.,45.4629704,9.1668828,water
Fuente,45.466293,9.170156799999999,water
Drago Verde - Fontana,45.4616862,9.1817191,water
Vedovella,45.4635778,9.1757583,water
vedovella,45.4692108,9.168809099999999,water
Vedovella,45.4666535,9.154791399999999,water
Christ Water Technology Italy Srl,45.4733623,9.1948077,water
Fontana di Gio Ponti,45.475359,9.1944306,water
Fontana,45.4810357,9.1865468,water
Drago Verde - Fontana,45.4855147,9.1881112,water
Casa dell’acqua,45.4778799,9.1843457,water
Drago Verde - Fontana,45.4765437,9.183952399999999,water
Drago Verde - Fontana,45.4807825,9.1874342,water
Fontanella,45.480346,9.1901916,water
Fontana,45.4854867,9.188173,water
Drago Verde - Fontana,45.4948164,9.173578599999999,water
Sirtec Impianti Srl,45.4771639,9.186378399999999,water
Drago Verde - Fontana,45.4693051,9.185080899999999,water
Fontana di S.Antonio da Padova,45.4851439,9.1820937,water
Fontana potabile di Piazza Fontana,45.463559,9.1937294,water
Acqua potabile,45.4615453,9.1815952,water
Fontanella,45.4641746,9.1948483,water
Fontanella,45.4634613,9.193766799999999,water
Fontana di via Vigoni,45.4543517,9.188322,water
Acqua potabile,45.452127,9.179334500000001,water
Drago Verde - Fontana,45.4536936,9.183900099999999,water
Casa dell'acqua - S. Sofia,45.4567613,9.191234099999999,water
